id,level,exp,hp
9480081,1,1,1
9480082,1,1,1
9480083,1,1,1
9480084,1,1,1
9480085,1,1,1
9480086,1,1,1
9480087,1,1,1
9480088,1,1,1
9480089,1,1,1
9480090,1,1,1
9480091,1,1,1
9480092,1,1,1
9480093,1,1,1
9480094,1,1,1
9480095,1,1,1
9480096,1,1,1
9480097,1,1,1
9480098,1,1,1
9480099,1,1,1
9480100,1,1,1
9480101,1,1,1
9480102,1,1,1
9480103,1,1,1
9480104,1,1,1
9480105,1,1,1
9480106,1,1,1
9480107,1,1,1
9480108,1,1,1
9480109,1,1,1
9480110,30,0,2997
9480111,30,0,2997
9480112,30,0,99900
9480113,30,0,2997
9480114,30,0,2997
9480115,30,0,2997
9480116,30,0,2997
9480117,30,0,2997
9480118,30,0,2997
9480119,30,0,2997
9480120,30,0,2997
9480121,30,0,2997
9480122,30,0,2997
9480123,30,0,2997
9480124,30,0,2997
9480125,30,0,2997
9480126,30,0,2997
9480127,30,0,2997
9480128,30,0,2997
9480129,30,0,2997
9480131,1,1,1
9480132,1,1,1
9480133,1,1,1
9480134,1,1,1
9480135,1,1,1
9480136,1,1,1
9480137,1,1,1
9480138,1,1,1
9480139,1,1,1
9480140,1,1,1
9480141,1,1,1
9480142,1,1,1
9480143,1,1,1
9480144,1,1,1
9480145,1,1,1
9480146,1,1,1
9480147,1,1,1
9480148,1,1,1
9480149,1,1,1
9480150,30,0,1
9480151,30,0,1
9480152,10,0,125
9480153,30,121,4560
9480154,30,121,4560
9480155,30,121,4560
9480156,30,121,4560
9480157,30,121,4560
9480158,30,121,4560
9480159,30,121,4560
9480160,30,121,4560
9480161,30,121,4560
9480162,30,121,4560
9480163,30,121,4560
9480164,30,121,4560
9480165,30,121,4560
9480234,10,0,50505000
9480235,110,164900,46750000
9480236,110,164900,42500000
9480237,110,164900,51000000
9480238,120,194000,52500000
9480239,120,194000,78750000
9480240,120,1940,105000
9480241,110,1978,85000
9480242,110,1978,85000
9480243,110,1978,170000
9480244,110,2473,85000
9480245,115,2156,95000
9480246,115,2156,475000
9480247,115,2156,950000
9480248,100,1600,65000
9480249,100,1600,65000
9480250,100,1600,130000
9480251,100,2001,65000
9480252,105,1794,75000
9480253,105,1794,375000
9480254,105,1794,750000
9480255,10,0,50505000
9480256,10,1,1
9480257,10,1,1
9480258,10,1,1
9480259,10,1,1
9480260,10,1,1
9480261,10,1,1
9480262,85,966,900
9480263,1,966,1
9480264,130,124900,17111250
9480265,10,1,1
9480266,10,1,1
9480267,10,1,1
9480268,10,1,1
9480269,10,1,1
9480270,10,1,1
9480271,10,1,1
9480272,10,1,1
9480273,10,1,1
9480274,1,1,1
9480275,1,1,1
9480276,1,1,1
9480277,1,1,1
9480278,1,1,1
9480279,1,1,1
9480280,1,1,1
9480281,1,1,1
9480282,1,1,1
9480283,1,1,1
9480284,1,1,1
9480285,1,1,1
9480286,1,1,1
9480287,1,1,1
9480288,1,1,1
9480289,1,1,1
9480290,1,1,1
9480291,1,10,1
9480292,1,1,1
9480293,1,1,1
9480294,1,1,1
9480295,1,1,1
9480296,1,1,1
9480297,1,1,1
9480298,1,1,1
9480299,1,1,1
9480300,1,1,1
9480301,1,1,1
9480302,1,1,1
9480303,1,1,1
9480304,10,64640,10000000
9480305,10,64640,10000000
9480307,10,64640,10000000
9480308,10,64640,10000000
9480309,10,64640,10000000
9480316,10,17,125
9480317,10,17,125
9480318,10,17,125
9480319,10,17,125
9480320,10,17,125
9480321,10,17,125
9480322,10,17,125
9480323,10,17,125
9480324,10,17,125
9480325,10,17,125
9480326,105,22000000,1875000
9480327,10,17,125
9480328,10,17,125
9480329,10,17,125
9480330,10,17,125
9480331,10,17,125
9480332,10,17,125
9500000,1,17,100000
9500001,1,17,100000
9500002,1,17,100000
9500003,1,17,100000
9500004,1,17,100000
9500005,1,17,100000
9500006,30,0,3000000
9500007,30,0,3000000
9500008,1,0,1
9500100,6,10,65
9500101,7,12,80
9500102,8,13,95
9500103,15,26,250
9500104,12,21,175
9500105,15,26,250
9500106,22,39,435
9500107,30,60,900
9500108,32,68,1100
9500109,32,68,1100
9500110,35,79,1400
9500111,35,79,1400
9500112,35,79,1400
9500113,36,83,1500
9500114,38,89,1700
9500115,37,86,1600
9500116,40,96,1900
9500117,36,83,1500
9500118,39,93,1800
9500119,39,93,1800
9500120,45,112,2400
9500121,112,1709,89000
9500122,49,126,2880
9500123,59,187,5200
9500124,60,1200,20000
9500125,60,194,5500
9500126,64,232,7100
9500127,67,263,8500
9500128,68,274,9000
9500129,70,296,10000
9500130,70,400,25000
9500131,73,361,13000
9500132,75,403,15000
9500133,78,403,21000
9500134,80,610,25000
9500135,85,805,35000
9500136,98,1268,61000
9500137,95,1166,55000
9500138,90,990,45000
9500139,80,2000,50000
9500140,100,3500,100000
9500141,65,241,7500
9500142,60,194,5500
9500143,35,79,1400
9500144,10,17,125
9500145,38,89,1700
9500146,42,103,2100
9500147,70,296,10000
9500148,45,112,2400
9500149,50,130,3000
9500150,60,194,5500
9500151,15,26,250
9500152,20,35,375
9500153,25,44,525
9500154,30,60,900
9500155,56,164,4300
9500156,48,123,2760
9500157,35,79,1400
9500158,70,400,25000
9500159,70,400,25000
9500160,70,400,25000
9500161,80,610,25000
9500162,80,610,25000
9500163,83,729,31000
9500164,88,917,41000
9500165,88,917,41000
9500166,88,917,41000
9500167,10,17,125
9500168,20,182,945
9500169,30,263,3094
9500170,45,543,8925
9500171,50,1267,18620
9500172,50,1590,20230
9500173,80,17200,205100
9500174,80,17200,205100
9500175,60,2430,54600
9500176,60,2260,50400
9500177,50,1780,20692
9500178,40,1780,1900
9500179,40,532,5810
9500180,90,18200,353500
9500181,90,24647,211400
9500182,35,35,330000000
9500183,35,35,330000000
9500184,33,35,22220
9500185,33,35,22220
9500186,33,35,22220
9500187,33,35,22220
9500188,33,35,22220
9500189,33,35,22220
9500190,33,35,22220
9500191,33,35,22220
9500192,33,35,22220
9500193,33,35,22220
9500194,33,35,44440
9500195,33,35,22220
9500196,33,35,22220
9500197,33,35,22220
9500198,33,35,22220
9500199,33,35,22220
9500200,80,35,50000
9500201,65,10,11000
9500202,58,10,10000
9500203,7,10,10000
9500204,10,10,10000
9500300,14,24,6000
9500301,15,26,6000
9500302,15,26,6000
9500303,20,1,6000
9500304,20,1,6000
9500305,10,1,6000
9500306,20,120,2000
9500307,35,405,7000
9500308,50,410,9800
9500309,55,1210,25000
9500310,59,650,21000
9500311,65,810,31000
9500312,70,1300,89000
9500313,71,1580,93000
9500314,77,2280,108000
9500315,83,2800,87000
9500316,90,5200,120000
9500317,10,20,3000
9500318,40,85,4500
9500319,70,270,6000
9500320,10,270,125
9500321,10,270,125
9500322,10,20,3
9500323,70,20,5000000
9500324,70,20,5000000
9500325,23,210,5000
9500326,45,550,25500
9500327,30,300,9500
9500328,35,360,13000
9500329,40,475,19300
9500330,50,675,32000
9500331,55,850,46000
9500332,45,550,26000
9500333,50,675,30000
9500334,55,925,48000
9500335,50,675,30000
9500336,70,675,50000000
9500337,20,120,2000
9500338,35,405,7000
9500339,38,445,7700
9500340,40,96,1900
9500341,50,410,9800
9500342,55,1210,25000
9500343,56,4800,125000
9500344,59,650,21000
9500345,60,1200,20000
9500346,65,810,31000
9500347,65,940,36000
9500348,70,1300,89000
9500349,60,7200,420000
9500350,71,1580,93000
9500351,65,17000,672000
9500352,77,2280,108000
9500353,80,2000,50000
9500354,81,12000,660000
9500355,83,2800,87000
9500356,85,3000,96000
9500357,90,5200,120000
9500358,100,3500,100000
9500359,105,13500,3700000
9500360,105,13500,3700000
9500361,120,47355,13400000
9500362,125,596000,23000000
9500363,110,1300000,30000000
9500364,10,1300000,20
9500365,10,1300000,20
9500366,15,26,250
9500367,15,26,250
9500368,15,26,250
9500369,15,26,250
9500370,15,26,250
9500371,15,26,250
9500372,15,26,250
9500373,20,980,600
9500374,100,1334,65000
9500375,100,1334,65000
9500376,100,1334,65000
9500377,100,1334,65000
9500378,100,1334,65000
9500379,100,1334,65000
9500380,100,1334,65000
9500381,100,1334,65000
9500382,120,47355,1100000
9500383,15,44,250
9500384,21,62,405
9500385,20,59,375
9500386,34,127,1300
9500387,43,180,2200
9500388,54,256,3800
9500389,66,428,8000
9500390,60,45000,2343500
9500391,90,70000,3762400
9500392,120,90000,5879850
9500393,43,90000,2200
9500394,54,90000,3800
9500395,66,90000,8000
9500396,13,23,200
9500397,13,23,200
9500398,13,23,200
9500399,13,23,200
9500400,1,23,10000
9500401,13,23,300000
9500402,10,23,125
9500403,10,23,125
9500404,40,23,1
9500405,40,23,10000
9500406,33,23,22220
9500407,33,23,22220
9500408,129,0,12800000
9500409,127,0,1680000
9500410,127,0,1540000
9500411,123,0,1260000
9500412,1,0,40000
9500422,10,0,150
9500423,10,0,150
9500424,10,0,10
9500425,10,0,10000
9500426,20,0,6300
9500427,60,0,82500
9500428,80,0,345000
9500429,60,0,82500
9500430,80,0,345000
9500431,40,0,30000
9500432,60,0,84500
9500433,80,0,345000
9500434,100,0,1005000
9500435,20,0,6300
9500436,40,0,30000
9500437,100,0,1005000
9500438,20,0,6300
9500439,40,0,30000
9500440,100,0,1005000
9500441,120,0,1605000
9500442,140,0,2850000
9500443,160,0,4050000
9500444,120,0,1605000
9500445,140,0,2850000
9500446,160,0,4050000
9500447,120,0,1605000
9500448,140,0,2850000
9500449,160,0,4050000
9500450,15,0,78000000
9500451,15,0,6666666
9500452,20,1750,18750
9500453,34,3750,65000
9500454,36,4150,75000
9500455,46,5800,126000
9500456,50,6500,150000
9500457,55,7800,200000
9500458,55,7800,200000
9500459,66,12600,400000
9500460,70,14800,500000
9500461,76,22300,850000
9500462,83,36450,1550000
9500463,85,40250,1750000
9500464,100,66700,3250000
9500465,10,66700,20
9500466,10,66700,20
9500467,10,66700,20
9500468,10,66700,20
9500469,10,66700,20
9500470,10,66700,20
9500471,118,94200,5050000
9500472,131,122700,7000000
9500473,152,200200,12500000
9500474,10,200200,20
9500475,140,147700,8700000
9500477,20,1750,18750
9500478,34,3750,65000
9500479,46,5800,126000
9500480,55,7800,200000
9500481,66,12600,400000
9500482,76,22300,850000
9500483,85,40250,1750000
9500484,100,66700,3250000
9500485,118,94200,5050000
9500486,135,122700,7000000
9500487,150,189750,11750000
9500488,20,1750,18750
9500489,34,3750,65000
9500490,36,4150,75000
9500491,46,5800,126000
9500492,50,6500,150000
9500493,55,7800,200000
9500494,56,8000,205000
9500495,66,12600,400000
9500496,70,14800,500000
9500497,76,22300,850000
9500498,83,36450,1550000
9500499,85,40250,1750000
9500500,100,66700,3250000
9500501,118,94200,5050000
9500502,135,122700,7000000
9500503,150,189750,11750000
9500504,140,155500,9250000
9500505,26,2350,29000
9500506,20,1750,18750
9500507,34,3750,65000
9500508,46,5800,126000
9500509,55,7800,200000
9500510,66,12600,400000
9500511,76,22300,850000
9500512,85,40250,1750000
9500513,100,66700,3250000
9500514,118,94200,5050000
9500515,135,122700,7000000
9500516,150,189750,11750000
9500517,65,189750,375000
9500518,65,189750,700000
9500519,65,189750,700000
9500520,20,1750,18750
9500521,10,1750,10000
9500522,10,1750,10000
9500523,10,1750,10000
9500524,10,1750,10000
9500525,10,1750,10000
9500526,10,0,98000000
9500527,10,0,10000
9500528,36,0,75000
9500529,36,0,75000
9500530,36,0,75000
9500531,36,0,75000
9500532,20,0,6000000
9500533,65,0,375000
9500534,10,0,10000
9500535,1,3,15
9500536,1,3,15
9500544,13,0,23310
9500545,14,24,6000
9500546,13,23,6000
9500547,13,23,6000
9500548,13,20,6000
9500549,13,20,6000
9500550,13,24,6000
9500551,13,26,6000
9500552,13,26,6000
9500553,13,30,6000
9500554,13,30,6000
9500555,14,24,6000
9500556,14,24,6000
9500557,14,24,6000
9500558,14,24,6000
9500559,14,24,6000
9500560,13,23,6000
9500561,13,20,6000
9500562,13,20,6000
9500563,10,0,3500000
9500564,10,0,10000
9500565,65,0,700000
9500566,65,0,700000
9500567,65,0,700000
9500568,50,0,21000
9500569,65,0,700000
9500570,65,0,700000
9500571,65,0,700000
9500572,50,0,21000
9500573,10,0,1000000
9500574,10,0,1000000
9500575,10,0,1000000
9500576,80,0,1000000
9500577,10,0,1
9500578,10,0,1
9500579,30,0,3000000
9500580,30,0,3000000
9500581,1,0,1
9500582,10,0,1000000
9500583,10,0,1000000
9500584,10,0,1000000
9500585,80,0,1000000
9500586,13,0,6000
9500587,13,0,6000
9500588,14,0,6000
9500589,13,0,6000
9500591,10,0,1000000
9500592,10,0,1000000
9500593,10,0,1000000
9500594,80,0,1000000
9500595,10,0,1000
9500596,10,0,1
9500597,10,0,1000000
9500598,10,0,1000000
9500599,10,0,1000000
9500600,80,0,1000000
9500601,10,0,1000
9500602,10,0,1
9500603,58,0,4900
9500604,15,0,78000000
9500605,15,0,30000000
9500606,30,0,1000000
9500607,10,0,7100
9500608,10,0,7100
9500609,10,0,7100
9500611,10,0,7100
9500612,10,0,7100
9500613,15,0,78000000
9500614,11,0,150
9500615,11,0,150
9500616,11,0,150
9500617,11,0,150
9500618,11,0,150
9500619,70,25,1000000
9500620,112,11,335085
9500621,112,11,335085
9500622,113,13,348075
9500623,93,16,102000
9500624,114,15,362700
9500625,95,19,110000
9500626,112,11,335085
9500627,114,11,362700
9500628,114,10,362700
9500629,115,10,377625
9500630,77,4,38000
9500631,78,10,42000
9500632,79,10,46000
9500633,80,10,50000
9500634,113,10,348075
9500635,113,10,348075
9501000,10,10,100000
9501001,10,10,100000
9501002,10,10,100000
9501003,10,10,100000
9501004,10,10,100000
9501005,10,10,100000
9501006,10,10,100000
9501007,10,10,100000
9501008,10,10,100000
9501009,10,10,100000
9501010,10,10,100000
9501011,10,10,100000
9501012,10,10,100000
9501013,10,10,100000
9501014,10,10,100000
9501015,10,10,100000
9501016,1,10,15
9501017,10,10,125
9501018,10,10,125
9501019,10,10,300000
9501020,10,10,300000
9501021,10,10,300000
9501022,10,10,300000
9501024,10,10,300000
9501025,10,10,300000
9501026,10,10,300000
9501027,10,10,300000
9501028,10,10,300000
9501029,10,10,300000
9501030,10,10,300000
9501031,10,10,300000
9501032,10,10,300000
9501033,10,10,300000
9501034,10,10,300000
9501035,10,10,300000
9501036,10,10,300000
9501037,10,10,300000
9501038,10,10,300000
9501039,10,10,300000
9501040,10,10,300000
9501041,10,10,300000
9501042,10,10,300000
9501043,10,10,300000
9501044,10,10,300000
9501045,10,10,300000
9501046,10,10,300000
9501047,10,10,300000
9501048,10,10,300000
9501049,10,10,300000
9501050,10,10,300000
9501051,10,10,300000
9501052,10,10,300000
9501053,10,10,300000
9501054,10,10,300000
9501055,10,10,300000
9501056,10,10,300000
9600001,40,105,1900
9600002,42,112,2100
9600003,45,123,2400
9600004,50,142,3000
9600005,55,173,4000
9600006,53,161,3600
9600007,58,199,4900
9600008,57,190,4600
9600009,50,108,18000
9600010,50,1080,18000
9600012,146,10714,1373850
9600013,146,10714,1373850
9600014,146,10714,1373850
9600015,145,10357,1326150
9600016,145,10357,1326150
9600017,145,10357,1326150
9600018,145,10357,1326150
9600019,147,11023,1425600
9600020,146,10714,1373850
9600021,147,12860,1710720
9600022,145,12083,1591380
9600023,146,10714,1373850
9600024,145,10357,1326150
9600025,150,674100,80000000
9600063,50,10000,20000000
9600065,50,10000,20000000
9600066,10,10000,24000000
9600174,13,10000,1007000
9600175,13,10000,1007000
9600176,13,10000,1007000
9600177,13,10000,1007000
9600178,13,10000,10070000
9600179,13,10000,1007000
9600180,13,10000,1007000
9600181,13,10000,1007000
9600182,13,10000,1007000
9600183,13,10000,1007000
9600184,13,10000,1007000
9600185,13,10000,20140000
9600186,13,10000,20140000
9600300,140,6617,1087800
9600301,140,6837,1120434
9600302,140,6617,1087800
9600303,141,6835,1134300
9600304,141,7062,1168329
9600305,142,7055,1178775
9600306,142,7290,1214138
9600307,143,7314,1227000
9600308,143,7558,1288350
9600309,145,69048,19892250
9600310,140,9558,1631700
9600311,141,9872,1701450
9600312,142,10191,1768163
9600313,144,11729,2169413
9600314,145,12083,2254455
9600315,145,13810,2652300
9600316,146,14285,2747700
9600317,147,14698,2851200
9600318,150,200380,79312500
9601000,10,0,9999
9601001,10,0,9999
9601002,10,0,99999
9601007,140,1000,30000
9601008,140,1000,30000
9601009,140,0,59800000
9601010,140,0,56500000
9601011,140,0,72800000
9601012,140,0,74200000
9601013,140,0,84500000
9601014,140,0,82100000
9601015,140,800000,76000000
9601016,140,285000,59800000
9601017,140,415000,56500000
9601018,140,548000,72800000
9601019,140,548000,74200000
9601020,140,723000,84500000
9601021,140,723000,82100000
9601022,140,0,10000000
9601025,140,0,11000000
9601026,140,0,500000
9601027,76,446,17000
9601028,11,0,150
9601029,11,0,150
9601030,11,0,150
9601031,1,0,40000
9601032,140,0,10000000
9601033,1,0,100
9601034,1,0,100
9601035,1,0,100
9601036,1,0,100
9601037,1,0,100
9601038,1,0,100
9601050,140,100000,1700000
9601054,140,6328,1134300
9601055,140,6328,1134300
9601056,140,6328,1134300
9601057,250,6328,100
9601058,250,6328,100
9601059,250,6328,100
9601061,146,10714,1373850
9601062,146,10714,1373850
9601063,146,10714,1373850
9601064,148,11334,1478250
9601065,148,11334,1478250
9601066,145,10357,1326150
9601067,140,22056,3421400
9601068,145,4656000,400000000
9601069,200,4656000,330000000
9601105,33,100,400000000
9601109,100,0,50000000
9601110,120,0,100000000
9601111,100,0,50000000
9601112,120,0,100000000
9601116,3,0,15000000
9601117,3,0,15000000
9601118,3,0,15000000
9601119,3,0,15000000
9601120,3,0,15000000
9601121,3,0,15000000
9601122,3,0,15000000
9601123,3,0,15000000
9601124,3,0,15000000
9601125,3,0,15000000
9601126,3,0,15000000
9601127,3,0,15000000
9601128,33,100,400000000
9601129,15,1500,50000000
9700000,24,1500,1
9700001,24,1500,1
9700002,24,1500,1
9700003,24,1500,1
9700004,39,1500,1
9700005,39,1500,1
9700006,39,1500,1
9700007,39,1500,1
9700008,39,1500,1
9700009,44,1500,1
9700010,44,1500,1
9700011,44,1500,1
9700012,44,1500,1
9700013,44,1500,1
9700014,49,1500,1
9700015,49,1500,1
9700016,49,1500,1
9700017,49,1500,1
9700018,49,1500,1
9700019,39,1500,1
9700020,15,1500,1
9700021,39,1500,1
9700022,40,1500,1
9700023,40,1500,1
9700024,59,1500,1
9700025,59,1500,1
9700026,59,1500,1
9700027,59,1500,1
9700028,59,1500,1
9700029,40,1500,1
9700030,60,1500,11000
9700031,61,1500,11800
9700032,61,1500,11800
9700033,61,1500,11800
9700034,61,1500,11800
9700035,62,1500,12600
9700036,1,1500,1
9700037,62,1500,4000000
9700038,40,1500,1
9800000,21,138,6075
9800001,24,157,7425
9800002,27,187,9750
9800003,30,660,36000
9800004,45,420,36000
9800005,46,435,37800
9800006,49,472,43200
9800007,50,487,45000
9800008,53,1606,144000
9800009,55,1716,160000
9800010,71,1214,165000
9800011,72,1301,180000
9800012,74,1467,210000
9800013,75,1550,225000
9800014,77,1880,285000
9800015,78,2046,315000
9800016,80,6710,1000000
9800017,76,1719,255000
9800018,77,1880,285000
9800019,78,2046,315000
9800020,80,2368,375000
9800021,82,2685,435000
9800022,83,2685,310000
9800023,83,6014,930000
9800024,85,6014,350000
9800025,85,8855,1400000
9800026,62,800,94500
9800027,64,874,106500
9800028,66,953,120000
9800029,68,1040,135000
9800030,68,1040,135000
9800031,70,3256,400000
9800032,81,2528,405000
9800033,85,3153,525000
9800034,83,2846,465000
9800035,87,2846,585000
9800036,87,3460,585000
9800037,90,10890,1800000
9800038,89,10494,1720000
9800039,86,3308,555000
9800040,88,3612,615000
9800041,90,3913,675000
9800042,91,4062,705000
9800043,93,4359,765000
9800044,95,12826,2200000
9800045,109,0,1245000
9800046,105,0,1125000
9800047,107,0,1185000
9800048,113,0,2730000
9800049,111,0,1305000
9800050,114,0,3720000
9800051,115,0,1425000
9800052,117,0,1485000
9800053,119,0,1545000
9800054,121,0,1605000
9800055,123,0,1665000
9800056,105,0,7500000
9800057,105,0,7500000
9800058,124,0,4520000
9800059,120,0,1575000
9800060,122,0,3270000
9800061,123,0,1665000
9800062,124,0,1695000
9800063,126,0,3540000
9800064,127,0,1800000
9800065,128,0,1875000
9800066,129,0,5200000
9800067,145,0,3150000
9800068,147,0,3300000
9800069,149,0,3450000
9800070,151,0,3600000
9800071,153,0,3900000
9800072,154,0,10800000
9800073,160,0,4950000
9800074,162,0,5250000
9800075,125,0,23000000
9800076,125,0,23000000
9800077,164,0,11100000
9800078,164,0,5550000
9800079,165,0,5700000
9800080,166,0,5850000
9800081,167,0,6000000
9800082,130,0,27000000
9800083,130,0,27000000
9800084,169,0,16800000
9800085,171,0,6600000
9800086,172,0,6750000
9800087,174,0,7050000
9800088,176,0,7350000
9800089,178,0,7650000
9800090,179,0,15600000
9800091,180,0,21200000
9800092,176,0,7350000
9800093,178,0,7650000
9800094,179,0,7800000
9800095,180,0,7950000
9800096,181,0,8250000
9800097,182,0,8550000
9800098,183,0,8850000
9800099,185,0,25200000
9800100,181,0,8250000
9800101,182,0,8550000
9800102,184,0,9150000
9800103,186,0,9750000
9800104,188,0,10350000
9800105,190,0,29200000
9800106,186,0,9750000
9800107,188,0,10350000
9800108,192,0,23100000
9800109,192,0,23100000
9800110,189,0,10650000
9800111,191,0,11250000
9800112,193,0,11850000
9800113,195,0,33200000
9800114,191,0,11250000
9800115,192,0,11550000
9800116,194,0,12150000
9800117,196,0,12750000
9800118,198,0,13350000
9800119,200,0,37200000
9800120,200,0,37200000
9800121,199,0,18200000
9800122,200,0,37200000
9800123,200,0,37200000
9800124,200,0,37200000
9800126,70,0,200000
9800127,80,0,500000
9800128,85,0,700000
9800129,90,0,900000
9800130,95,0,1100000
9800131,145,0,4200000
9800132,150,0,4700000
9800133,155,0,5600000
9800134,160,0,6600000
9800135,165,0,7600000
9800136,170,0,8600000
9800137,175,0,9600000
9800138,180,0,10600000
9800139,185,0,12600000
9800140,190,0,14600000
9800141,60,0,2000
9800142,95,4650,825000
9800143,96,4800,855000
9800144,97,5059,885000
9800145,99,5594,945000
9800146,101,11277,2010000
9800147,101,6151,1005000
9800148,103,6725,1065000
9800149,104,16093,2920000
9800150,125,0,1725000
9800151,127,0,1800000
9800152,129,0,1950000
9800153,131,0,4200000
9800154,132,0,2175000
9800155,133,0,2250000
9800156,134,0,6200000
9800157,135,0,2400000
9800158,137,0,2550000
9800159,139,0,2700000
9800160,144,0,6150000
9800161,141,0,2850000
9800162,143,0,3000000
9800163,144,0,8200000
9800164,140,0,2775000
9800165,142,0,2925000
9800166,144,0,6150000
9800167,144,0,3075000
9800168,146,0,3225000
9800169,148,0,3375000
9800170,148,0,6750000
9800171,149,0,9200000
9800172,150,0,3525000
9800173,152,0,3750000
9800174,154,0,4050000
9800175,155,0,8400000
9800176,156,0,4350000
9800177,157,0,4500000
9800178,158,0,12400000
9800179,201,0,14250000
9800180,202,0,14550000
9800181,203,0,14850000
9800182,205,0,15450000
9800183,206,0,15750000
9800184,208,0,32700000
9800185,207,0,16050000
9800186,209,0,44000000
9801000,100,1826,100
9801001,100,1984,100
9801002,100,6710,100
9801003,100,1028,100
9801004,100,1028,100
9801005,100,3256,100
9801006,100,3019,100
9801007,100,3019,100
9801008,100,6600,100
9801009,100,10494,100
9801010,100,3848,100
9801011,100,4114,100
9801012,100,12826,100
9801013,100,22253,100
9801014,100,24375,100
9801015,100,72618,100
9801016,100,26445,100
9801017,100,27458,100
9801018,100,27458,100
9801019,100,27458,100
9801020,100,79695,100
9801021,100,27960,100
9801022,100,28958,100
9801023,100,92967,100
9801024,100,34253,100
9801025,100,36323,100
9801026,100,51160,100
9801027,100,51160,100
9802000,135,5893,1051200
9802001,135,5893,1051200
9802002,135,5893,1051200
9802003,135,127,4400
9802004,135,127,4400
9802005,135,127,4400
9803000,33,0,2400
9803001,33,0,2400
9803002,33,0,2400
9803003,33,0,2400
9803004,33,0,2400
9803005,33,0,2400
9803006,33,0,2400
9803007,33,0,2400
9803008,33,0,2400
9803009,33,0,2400
9803010,33,0,2400
9803011,33,0,2400
9803012,33,0,2400
9803013,33,0,2400
9803014,33,0,2400
9803015,33,0,2400
9803016,33,0,2400
9803017,11,0,150
9803018,11,0,150
9803019,11,0,150
9803020,1,0,40000
9803021,33,0,2400
9803022,1,0,100
9803023,1,0,100
9803024,1,0,100
9803025,1,0,100
9803026,1,0,100
9803027,1,0,100
9803028,33,0,2400
9803029,33,0,2400
9803030,33,0,2400
9803031,140,0,64500000
9803032,140,0,62100000
9803050,160,22000000,2000000000
9803051,33,0,2400
9803052,33,0,2400
9803053,33,0,2400
9803054,33,0,2400
9803055,33,0,2400
9803056,33,0,2400
9803057,33,0,2400
9803058,33,0,2400
9803059,33,0,2400
9803060,33,0,2400
9803061,33,0,2400
9803062,33,0,2400
9803063,33,0,2400
9803064,33,0,2400
9803065,33,0,2400
9803066,33,0,2400
9803067,33,0,2400
9803068,33,0,2400
9803069,33,0,2400
9803070,33,0,2400
9803071,33,0,2400
9803072,33,0,2400
9803073,33,0,2400
9803074,33,0,2400
9803075,33,0,2400
9810000,114,0,93000
9810001,114,1768,93000
9810100,33,72,1200
9810101,22,39,435
9810102,20,35,375
9810103,74,382,14000
9810200,67,263,8500
9810201,84,767,33000
9810202,88,917,41000
9810300,109,1618,83000
9810301,101,1367,67000
9810302,97,1234,59000
9810303,45,112,2400
9810304,76,112,8000
9810305,128,2226,125000
9810400,81,650,27000
9810401,81,650,27000
9810402,45,112,2400
9810403,127,2149,120000
9820000,10,2149,2100000000
9820001,10,2149,2100000000
9820002,10,2149,2100000000
9820003,10,2149,2100000000
9830000,30,1,200
9830001,30,1,1000
9830002,121,3090,313510
9830003,120,3007,302400
9830004,122,99800,5450000
9830005,125,3429,359950
9830006,124,3343,348040
9830007,123,3259,336330
9830008,107,320000,107000000
9830009,120,13500,1350000
9830010,120,13500,1350000
9830011,103,3578,301040
9830012,103,3578,301040
9830013,115,31480,11328750
9830014,110,12363,1700000
9830015,190,88400,2100000000
9830016,161,15563,3522400
9830017,75,484,30000
9830018,110,484,3085500
9831000,30,1000,100
9831001,30,6,100
9831002,30,6,100
9831003,30,6,100
9831004,30,6,100
9831005,30,6,100
9831006,30,6,100
9831007,30,6,100
9831008,30,6,100
9831009,30,6,100
9831010,30,6,100
9831011,30,6,100
9831012,30,6,100
9831013,30,6,100
9831014,30,6,100
9833000,11,0,150
9833001,11,0,150
9833002,11,0,150
9833003,11,0,150
9833004,1,0,3000
9833006,1,1,10000
9833007,1,1,50000
9833008,1,15,12000
9833009,1,13500,500000
9833010,1,0,10000
9833020,200,0,1619775
9833030,210,0,179398800
9833031,210,0,179398800
9833032,210,0,378658800
9833033,210,0,378658800
9833034,210,0,199504800
9833035,210,0,409590000
9833036,210,0,215341200
9833037,210,0,441180000
9833038,210,0,184230000
9833039,210,0,184230000
9833040,210,0,388558800
9833041,210,0,388558800
9833042,210,0,209925000
9833043,210,0,419850000
9833044,210,0,226132200
9833045,210,0,452264400
9833046,210,0,15075480
9833050,210,0,358797600
9833051,210,0,358797600
9833052,210,0,757317600
9833053,210,0,757317600
9833054,210,0,399009600
9833055,210,0,819180000
9833056,210,0,430682400
9833057,210,0,882360000
9833058,210,0,368460000
9833059,210,0,368460000
9833060,210,0,777117600
9833061,210,0,777117600
9833062,210,0,419850000
9833063,210,0,839700000
9833064,210,0,452264400
9833065,210,0,904528800
9833066,210,0,30150960
9833070,100,0,1200000
9833071,100,0,1200000
9833072,100,0,1200000
9833073,100,0,1200000
9833074,100,0,1200000
9833080,230,0,200000000
9833081,230,0,200000000
9833082,230,0,200000000
9833083,230,0,200000000
9833084,230,0,200000000
9833090,230,0,35000000
9833091,230,0,35000000
9833092,230,0,35000000
9833093,230,0,35000000
9833094,230,0,35000000
