id,level,exp,boss,HP,MP
9010066,1,0,1,132,0
9010067,1,0,1,132,0
9010068,1,0,1,132,0
9010069,1,0,1,132,0
9010070,1,0,1,132,0
9010071,1,0,1,132,0
9010072,1,0,1,132,0
9010073,1,0,1,132,0
9010074,1,0,1,60,0
9010075,1,0,1,60,0
9010076,1,0,1,60,0
9010077,1,0,1,96,0
9010078,1,0,1,96,0
9010079,1,0,1,96,0
9010080,1,0,1,96,0
9010081,1,0,1,96,0
9010082,1,0,1,96,0
9010083,1,0,1,96,0
9010084,1,0,1,36,0
9010085,1,0,1,36,0
9010086,1,0,1,36,0
9010087,1,0,1,12,0
9010088,1,0,1,12,0
9010089,1,0,1,12,0
9010090,10,0,1,24000,0
9010091,10,0,1,1000000,0
9010092,10,0,1,1000000,0
9010093,10,0,1,1000000,0
9010094,10,0,1,1000000,0
9010095,1,0,0,1000000,0
9010096,1,0,1,36,0
9010098,15,0,1,78000000,10000
9010099,150,0,1,2000000000,15000
9010100,120,0,1,1000000000,15000
9010101,10,0,1,3000,15000
9010102,10,17,0,125,10
9010103,10,0,1,10,0
9010104,10,0,1,100,0
9010105,10,0,1,50000,0
9010106,10,0,1,100,0
9010107,10,0,1,50000,0
9010108,10,0,1,100,0
9010109,10,0,1,50000,0
9010110,10,0,1,100,0
9010111,10,0,1,50000,0
9010112,10,0,1,100,0
9010113,10,0,1,100000000,100000
9010114,10,0,1,500000,0
9010115,10,0,1,100000,0
9010116,10,0,1,10,0
9010117,10,0,1,1031000,10
9010118,10,0,1,99999999,0
9010119,10,0,1,1000000,0
9010120,10,0,1,1000000,0
9010121,10,0,1,1000000,0
9010122,10,0,1,7777777,0
9010123,10,0,1,100000000,100000
9010124,10,0,1,300000,0
9010125,10,0,1,300000,0
9010126,10,0,1,300000,0
9010127,10,0,1,300000,0
9010128,10,0,1,300000,0
9010129,10,0,1,300000,0
9010130,10,0,1,300000,0
9010131,10,0,1,300000,0
9010132,10,0,1,300000,0
9010133,10,0,1,300000,0
9010134,10,0,1,300000,0
9010135,10,0,1,300000,0
9010136,10,0,1,3000000,0
9010137,10,0,1,50000,0
9010138,10,0,1,50000,0
9010139,10,0,1,50000,0
9010140,10,0,1,50000,0
9010141,10,0,1,50000,0
9010142,10,0,1,50000,0
9010143,10,0,1,50000,0
9010144,10,0,1,50000,0
9010145,10,0,1,50000,0
9010146,10,0,1,50000,0
9010147,10,0,1,50000,0
9010148,10,0,1,50000,0
9010149,10,0,1,700000000,5000
9010150,10,0,1,5000,5000
9010151,10,0,1,10,0
9010152,100,5830,0,613525,3000
9010153,105,6648,0,821400,3000
9010154,110,7665,0,1542490,3000
9010155,115,8955,0,1711012,3000
9010156,120,10592,0,1990904,3000
9010157,125,12647,0,2441627,4000
9010158,130,15195,0,3122644,4000
9010159,135,18308,0,4093416,6000
9010160,140,22060,0,5413407,8000
9010161,145,26525,0,7142078,10000
9010162,150,31774,0,9338892,12000
9010163,155,37882,0,12063311,10000
9010164,160,44921,0,15374796,14000
9010165,165,52965,0,19332810,18000
9010166,170,62087,0,23996816,18000
9010167,175,72360,0,29426275,20000
9010168,180,83858,0,35680650,10000
9010169,185,87571,0,37920487,25000
9010170,190,91284,0,40160324,25000
9010171,195,94997,0,42400161,25000
9010172,200,98708,0,44640000,30000
9010173,205,112662,0,51973800,35000
9010174,210,248003,0,119599200,35000
9010175,215,278138,0,136530000,40000
9010176,220,309470,0,187966240,4000
9010177,225,342720,0,211494140,45000
9010178,230,393361,0,258998400,45000
9010179,235,431459,0,288184000,50000
9010180,240,470824,0,318873600,50000
9010181,245,518511,0,439566000,55000
9020000,10,1,0,125,10
9020001,10,1,0,125,10
9020002,10,1,0,125,10
9020003,10,1,0,125,10
9020004,10,1,0,125,10
9020005,10,1,0,125,10
9020006,10,1,0,125,10
9020007,10,1,0,125,10
9020008,10,1,0,125,10
9020009,10,1,0,125,10
9020010,10,1,0,125,10
9020011,10,1,0,125,10
9020012,10,1,0,125,10
9020013,10,1,0,125,10
9020014,10,1,0,125,10
9020015,10,1,0,125,10
9020016,10,1,0,125,10
9020017,10,1,0,125,10
9020018,10,1,0,125,10
9020019,10,1,0,125,10
9020020,10,1,0,125,10
9020021,10,1,0,125,10
9020022,10,1,0,125,10
9020023,10,1,0,125,10
9020024,10,1,0,125,10
9020025,10,1,0,125,10
9020026,10,1,0,125,10
9020027,10,1,0,125,10
9020028,10,1,0,125,10
9020029,10,1,0,125,10
9020030,10,1,0,125,10
9020031,10,1,0,125,10
9020032,10,1,0,125,10
9100000,200,,0,930000,30000
9100001,200,,0,930000,30000
9100002,200,,0,930000,30000
9100003,200,,0,930000,30000
9100004,200,,0,930000,30000
9100005,200,,0,930000,30000
9100006,200,,0,930000,30000
9100007,200,,0,930000,30000
9100008,200,,0,930000,30000
9100009,200,,0,930000,30000
9100010,200,,0,930000,30000
9100011,15,0,1,12500,1000
9100012,45,134,0,4800,450
9100013,86,,0,74000,2400
9100014,18,30,0,500,50
9100015,20,42,0,700,100
9100016,22,45,0,800,100
9100017,24,49,0,950,100
9100018,26,52,0,1100,100
9100019,29,,0,6000,120
9100020,18,39,0,435,80
9100021,22,50,0,650,120
9100022,22,32,0,1200,120
9100023,27,5,0,400,50
9100024,135,6138,1,17520000,200000
9100025,140,1,1,54390000,300000
9100026,75,436,0,16500,1800
9100027,10,0,1,999999999,0
9100028,10,0,1,125,100
9100029,10,,1,50000,1
9100030,10,0,1,500,1
9100031,10,,1,125,100
9100032,10,0,0,500,500
9100033,1,,1,10,1
9100034,10,1,1,1300,1
9100035,60,,1,5500,1000
9100036,60,,1,5500,1000
9100037,23,0,1,465,80
9100038,10,0,0,999999999,0
9100039,1,,1,1,1
9100040,30,,1,22000,120
9100041,10,0,1,999999999,0
9100043,200,0,0,4200000,25000
9100044,163,6624,0,720000,16000
9100045,8,13,0,95,10
9100046,55,216,0,9600,800
9100047,55,216,0,9600,800
9100048,83,1,1,5520000,90000
9100049,10,,0,2100000000,100
9101078,1,1,1,2000000000,100000
9101092,125,1,1,12000000,10000
9101093,125,1,1,12000000,10000
9200000,25,44,0,525,80
9200001,32,68,0,1100,200
9200002,10,17,0,125,10
9200003,22,39,0,435,80
9200004,15,26,0,250,20
9200005,6,10,0,65,10
9200006,37,86,0,1600,300
9200007,40,96,0,1900,300
9200008,20,35,0,375,40
9200009,55,156,0,4000,800
9200010,24,42,0,495,80
9200011,27,50,0,650,120
9200012,50,130,0,3000,800
9200013,40,96,0,1900,300
9200014,62,213,0,6300,1200
9200015,30,60,0,900,120
9200016,30,60,0,900,120
9200017,32,68,0,1100,200
9200018,50,130,0,3000,800
9200019,58,179,0,4900,1000
9200020,78,,0,21000,2000
9200021,65,241,0,7500,1200
9200022,60,194,0,5500,1000
9300000,21,37,0,405,80
9300001,23,32,0,558,80
9300002,25,36,0,630,80
9300003,28,1,1,23000,120
9300004,54,151,0,3800,800
9300005,34,60,0,1560,200
9300006,34,60,0,1560,200
9300007,35,64,0,1680,200
9300008,33,58,0,1440,200
9300009,41,80,0,2400,450
9300010,36,67,0,1950,300
9300011,39,75,0,2160,300
9300012,38,980,1,55000,3000
9300013,200,10156,0,1116000,30000
9300014,33,58,0,1440,200
9300015,37,86,0,1600,300
9300016,41,99,0,2000,450
9300017,46,116,0,2520,600
9300018,1,3,0,15,
9300019,65,241,0,7500,1200
9300020,63,222,0,6700,1200
9300021,200,,0,930000,30000
9300022,66,252,0,8000,1500
9300023,66,252,0,8000,1500
9300024,67,263,0,8500,1500
9300025,68,274,0,9000,1500
9300026,62,213,0,6300,1200
9300027,23,40,0,465,80
9300028,115,150000,1,1700000,150000
9300029,99,,1,1000000,100000
9300030,99,,1,800000,70000
9300031,100,,1,900000,80000
9300032,100,,1,900000,80000
9300033,62,213,0,6300,1200
9300034,66,,0,8000,1500
9300035,62,,0,6300,1200
9300036,66,252,0,8000,1500
9300037,66,252,0,8000,1500
9300038,48,99,0,3312,600
9300039,58,1990,1,490000,10000
9300040,55,125,0,4800,800
9300041,55,125,0,4800,800
9300042,55,125,0,4800,800
9300043,55,125,0,4800,800
9300044,55,,0,2400,800
9300045,54,121,0,4560,800
9300046,54,121,0,4560,800
9300047,54,121,0,4560,800
9300048,53,117,0,4320,800
9300049,53,117,0,4320,800
9300050,52,113,0,4080,800
9300051,53,117,0,4320,800
9300052,53,117,0,4320,800
9300053,53,117,0,4320,800
9300054,55,125,0,4800,800
9300055,55,125,0,4800,800
9300056,55,125,0,4800,800
9300057,55,125,0,4800,800
9300058,7,12,0,80,10
9300059,10,17,0,125,10
9300060,42,103,0,2100,450
9300061,30,,1,900,120
9300062,8,13,0,95,10
9300063,6,10,0,65,10
9300064,11,19,0,150,20
9300065,100,1334,0,65000,2800
9300066,100,1334,0,65000,2800
9300067,105,1495,0,75000,3000
9300068,105,1495,0,75000,3000
9300069,97,1234,0,59000,2800
9300070,97,1234,0,59000,2800
9300071,101,1367,0,67000,3000
9300072,101,1367,0,67000,3000
9300073,103,1431,0,71000,3000
9300074,103,1431,0,71000,3000
9300075,110,1649,0,85000,3000
9300076,110,1649,0,85000,3000
9300077,113,1739,0,91000,3000
9300078,105,1495,0,75000,3000
9300079,110,1649,0,85000,3000
9300080,68,274,0,9000,1500
9300081,8,13,0,95,10
9300082,6,10,0,65,10
9300083,11,19,0,150,20
9300084,43,106,0,2200,450
9300085,80,2000,1,50000,500
9300086,108,4100,1,70000,300
9300087,75,403,0,15000,1800
9300088,80,2400,1,120000,510
9300089,120,13500,1,1350000,1500
9300090,120,13500,1,1350000,1500
9300091,200,,0,930000,30000
9300092,80,2000,1,50000,500
9300093,30,,0,900,120
9300094,100,3500,1,50000,500
9300095,80,610,0,25000,2000
9300096,88,917,0,41000,2400
9300097,85,805,0,35000,2200
9300098,92,1062,0,49000,2600
9300099,100,1334,0,65000,2800
9300100,108,4100,1,70000,300
9300101,70,,0,10000,1500
9300102,70,,0,10000,1500
9300103,70,,0,10000,1500
9300104,70,,0,10000,1500
9300105,68,8800,1,518000,400
9300106,70,12000,1,555000,500
9300107,66,4000,1,282000,300
9300108,61,164,0,7080,1200
9300109,61,164,0,7080,1200
9300110,61,164,0,7080,1200
9300111,61,164,0,7080,1200
9300112,61,164,0,7080,1200
9300113,61,164,0,7080,1200
9300114,63,178,0,8040,1200
9300115,63,178,0,8040,1200
9300116,63,178,0,8040,1200
9300117,65,193,0,9000,1200
9300118,65,193,0,9000,1200
9300119,67,7200,1,469000,300
9300120,65,193,0,9000,1200
9300121,65,193,0,9000,1200
9300122,65,193,0,9000,1200
9300123,65,193,0,9000,1200
9300124,65,193,0,9000,1200
9300125,65,193,0,9000,1200
9300126,65,193,0,9000,1200
9300127,30,60,0,900,120
9300128,30,60,0,900,120
9300129,30,60,0,900,120
9300130,30,60,0,900,120
9300131,39,93,0,1800,300
9300132,30,60,0,900,120
9300133,30,60,0,900,120
9300134,30,60,0,900,120
9300135,30,60,0,900,120
9300136,30,250,0,9000,1200
9300137,70,,0,12000,1500
9300138,70,,0,12000,1500
9300139,77,11000,1,627000,2500
9300140,80,23000,1,809000,2500
9300141,71,255,0,13200,1800
9300142,73,289,0,15600,1800
9300143,73,289,0,15600,1800
9300144,75,323,0,18000,1800
9300145,74,306,0,16800,1800
9300146,76,357,0,20400,2000
9300147,73,289,0,15600,1800
9300148,73,289,0,15600,1800
9300149,75,323,0,18000,1800
9300150,75,323,0,18000,1800
9300151,77,11000,1,627000,2500
9300152,80,23000,1,809000,2500
9300153,62,,0,7560,1200
9300154,58,144,0,5880,1000
9300155,7,,0,80,10
9300156,10,17,0,125,10
9300157,50,100,0,44640000,30000
9300158,120,6700000,1,100000000,20000
9300159,120,6700000,1,100000000,20000
9300160,45,,1,2550,
9300161,45,,1,2550,
9300162,55,,0,4000,800
9300163,120,,0,105000,3000
9300164,120,,0,105000,3000
9300165,120,,0,105000,3000
9300166,35,,1,10000,200
9300167,10,0,0,1000,1000
9300168,10,,1,49990,1
9300169,32,68,0,1100,200
9300170,34,75,0,1300,200
9300171,35,79,0,1400,200
9300172,43,85,0,2640,450
9300173,43,85,0,2640,450
9300174,43,,0,2640,450
9300175,43,,0,2640,450
9300176,43,,0,2640,450
9300177,45,90,0,2880,450
9300178,45,90,0,2880,450
9300179,45,90,0,2880,450
9300180,45,,1,24000,4500
9300181,46,,1,38000,6000
9300182,48,1467,1,50000,6000
9300183,1,,1,2090000000,
9300184,25,1,1,18375,2800
9300185,30,1,1,31500,4200
9300186,64,1,1,220500,42000
9300187,35,1,1,49000,7000
9300188,98,1,1,3050000,140000
9300189,45,1,1,84000,15750
9300190,40,1,1,66500,10500
9300191,28,1,1,25200,4200
9300192,82,1,1,875000,70000
9300193,70,1,1,315000,52500
9300194,38,1,1,59500,10500
9300195,79,1,1,665000,70000
9300196,35,1,1,49000,7000
9300197,67,1,1,262500,42000
9300198,85,1,1,1015000,77000
9300199,58,1,1,171500,35000
9300200,76,1,1,490000,63000
9300201,92,1,1,2450000,130000
9300202,95,1,1,2750000,130000
9300203,55,1,1,140000,28000
9300204,52,1,1,119000,28000
9300205,91,1,1,1435000,84000
9300206,93,1,1,1575000,84000
9300207,73,1,1,385000,63000
9300208,115,1,1,4750000,150000
9300209,33,1,1,42000,7000
9300210,100,1,1,3250000,140000
9300211,105,1,1,3750000,150000
9300212,110,1,1,4250000,150000
9300213,130,1,1,6750000,200000
9300214,120,1,1,5250000,150000
9300215,95,1,1,1715000,91000
9300216,1,,1,2090000000,
9300217,2,4,0,20,
9300218,4,6,0,35,
9300219,4,6,0,35,
9300220,17,30,0,300,40
9300221,25,44,0,525,80
9300222,28,53,0,720,120
9300223,6,10,0,65,10
9300224,37,86,0,1600,300
9300225,37,86,0,1600,300
9300226,40,96,0,1900,300
9300227,37,86,0,1600,300
9300228,48,123,0,2760,600
9300229,8,13,0,95,10
9300230,41,99,0,2000,450
9300231,46,116,0,2520,600
9300232,34,75,0,1300,200
9300233,40,96,0,1900,300
9300234,32,68,0,1100,200
9300235,52,141,0,3400,800
9300236,56,164,0,4300,1000
9300237,59,187,0,5200,1000
9300238,24,42,0,495,80
9300239,42,103,0,2100,450
9300240,45,112,0,2400,450
9300241,68,274,0,9000,1500
9300242,70,296,0,10000,1500
9300243,56,164,0,4300,1000
9300244,56,164,0,4300,1000
9300245,60,194,0,5500,1000
9300246,62,213,0,6300,1200
9300247,65,241,0,7500,1200
9300248,66,252,0,8000,1500
9300249,70,296,0,10000,1500
9300250,75,403,0,15000,1800
9300251,73,361,0,13000,1800
9300252,45,112,0,2400,450
9300253,50,130,0,3000,800
9300254,73,361,0,13000,1800
9300255,47,119,0,2640,600
9300256,60,,0,5500,1000
9300257,60,194,0,5500,1000
9300258,65,241,0,7500,1200
9300259,20,35,0,375,40
9300260,80,610,0,25000,2000
9300261,88,917,0,41000,2400
9300262,88,917,0,41000,2400
9300263,88,917,0,41000,2400
9300264,103,1431,0,71000,3000
9300265,101,1367,0,67000,3000
9300266,71,,1,10000,200
9300267,80,,1,10000,200
9300268,71,1580,1,93000,200
9300269,20,35,1,2000,100
9300270,80,610,0,25000,2000
9300271,8,13,0,95,10
9300272,10,17,0,125,10
9300273,12,21,0,175,20
9300274,11,19,0,150,20
9300275,85,,1,105000,3000
9300276,83,584,0,37200,2200
9300277,83,584,0,37200,2200
9300278,83,584,0,37200,2200
9300279,85,644,0,42000,2200
9300280,86,675,0,44400,2400
9300281,80,330000,1,3300000,10000
9300282,62,,1,400000,10000
9300283,40,,1,1,100
9300284,85,,1,999999999,2000
9300285,30,,1,10000,120
9300286,20,35,0,375,40
9300287,90,5200,1,220000,300
9300288,90,5200,1,220000,300
9300289,90,5200,1,220000,3000
9300290,90,5200,1,220000,300
9300291,100,3500,1,560000,500
9300292,100,3500,1,560000,500
9300293,100,3500,1,560000,500
9300294,100,3500,1,560000,500
9300295,110,,0,85000,3000
9300296,125,,1,11500000,300000
9300297,125,,1,9500000,350000
9300298,90,1130,0,45000,2400
9300299,10,1,0,10,10
9300300,10,1,0,10,10
9300301,120,2677,0,155000,4000
9300302,120,,0,165000,6000
9300303,1,,1,40000,
9300304,120,1,1,178500000,3000000
9300305,120,,1,1050000,300000
9300306,129,884000,1,550000000,1500000
9300307,120,,0,135000,4000
9300308,130,118950,1,6750000,200000
9300309,55,,1,200000,2000
9300310,10,1,1,10,10
9300311,200,35,1,330000000,500
9300312,10,1,1,10,10
9300313,200,1,1,10,10
9300314,200,1,1,10,10
9300315,51,1,1,3500,80
9300316,53,2,1,4500,90
9300317,55,3,1,5500,100
9300318,57,4,1,6500,110
9300319,59,5,1,7500,120
9300320,61,6,1,8500,130
9300321,63,7,1,9500,140
9300322,65,8,1,10500,150
9300323,67,9,1,11500,160
9300324,69,10,1,12500,170
9300325,200,1,1,99999999,10
9300326,50,400,1,10000,300
9300327,50,,1,30000,300
9300328,1,3,0,15,
9300329,15,,1,10000,200
9300330,10,,1,40000,100
9300331,10,10,1,10,10
9300332,40,96,0,1900,300
9300334,49,126,0,2880,600
9300335,41,99,0,2000,450
9300336,46,116,0,2520,600
9300337,46,116,0,2520,600
9300338,1,,1,2090000000,
9300339,15,5,1,200000,10000
9300340,15,26,0,180000,20
9300341,6,10,0,65,10
9300342,8,13,0,95,10
9300343,7,12,0,80,10
9300344,28,,1,8000,80
9300345,31,,1,12000,120
9300346,37,,1,20000,200
9300347,45,112,0,2400,450
9300348,45,,1,25000,200
9300349,200,,1,99,99
9300350,54,,1,22000,160
9300351,54,,1,44000,200
9300352,200,,1,99,99
9300353,200,,1,99,99
9300354,150,,0,235000,10000
9300355,63,,1,75000,140
9300356,1,1,1,30,
9300357,1,1,1,10,
9300358,1,1,1,10,
9300359,1,1,1,10,
9300360,1,1,1,10,
9300361,1,1,1,10,
9300362,1,1,1,10,
9300363,1,1,1,10,
9300364,1,1,1,10,
9300365,1,1,1,10,
9300366,1,1,1,10,
9300367,10,,1,1000,30
9300368,20,,1,2000,30
9300369,30,,1,7000,30
9300370,40,445,1,7700,200
9300371,50,410,1,9800,100
9300372,60,,1,25000,200
9300373,70,810,1,31000,200
9300374,80,,1,50000,500
9300375,90,3000,1,96000,350
9300376,90,3000,1,96000,350
9300377,110,3000,1,200000,500
9300378,45,,0,2400,450
9300379,1,,0,15,
9300380,1,,0,15,
9300381,1,,0,15,
9300382,63,,0,6700,1200
9300383,1,3,0,15,
9300385,7,12,0,40,10
9300386,12,21,0,175,20
9300387,20,,0,700,100
9300388,47,,0,2640,600
9300389,12,,0,175,20
9300390,68,,1,108000,520
9300391,64,250,1,7700,200
9300392,70,,0,10000,1500
9300393,70,,1,87000,320
9300394,13,23,0,300,20
9300395,68,,0,9000,1500
9300396,70,,0,10000,1500
9300408,60,156,0,4000,1000
9300409,10,17,0,125,10
9300410,11,19,0,150,20
9300411,12,21,0,525,20
9300412,13,22,0,180,20
9300413,18,320,0,3250,400
9300414,23,,0,930,80
9300415,29,,0,6000,120
9300416,66,354,0,16000,1500
9300417,80,,1,500000,20000
9300418,30,,0,1800,120
9300419,27,,0,1300,120
9300420,65,240,0,7500,1200
9300421,29,,0,790,120
9300422,1,0,0,3000,800
9300423,10,17,0,125,10
9300424,11,19,0,150,20
9300425,13,23,0,200,20
9300426,23,,1,26250,4000
9300427,27,,1,8000,80
9300428,27,,0,1300,120
9300429,29,,0,1580,120
9300430,43,,0,4400,450
9300431,53,,1,230000,800
9300432,63,,1,335000,60000
9300433,63,,0,13400,1200
9300434,73,,0,26000,1800
9300435,73,,1,750000,90000
9300436,66,2000,1,20000,500
9300437,16,28,0,275,40
9300438,50,,1,999999999,2000
9300439,55,156,0,4000,800
9300440,53,146,0,3600,800
9300441,50,,1,50000,2000
9300442,85,,1,75000,2000
9300443,98,1268,0,61000,2800
9300444,100,1334,0,65000,2800
9300445,103,1431,0,71000,3000
9300446,105,1495,0,75000,3000
9300447,107,1557,0,79000,3000
9300448,75,,1,10000,200
9300449,120,1940,0,105000,3000
9300450,125,2078,0,115000,4000
9300451,127,2149,0,120000,4000
9300452,70,610,0,241000,3000
9300453,70,820,0,296000,3000
9300454,125,1,1,42500000,200000
9300455,3,0,1,15000000,10000
9300456,15,0,1,3500,500
9300457,80,1000,1,150000,1000
9300458,80,2000,1,250000,5000
9300459,30,,1,900,120
9300460,120,,1,105000,3000
9300461,120,1,1,30000000,3000000
9300462,105,1495,0,75000,3000
9300463,107,1557,0,79000,3000
9300464,85,99999,1,75000,2000
9300465,85,99999,1,75000,2000
9300466,200,99999,1,1800000000,60000
9300468,110,1,1,24000000,3000000
9300469,75,,1,10000,200
9300470,45,,0,2400,450
9300471,90,11880,1,2700000,120000
9300472,49,6300,1,144000,30000
9300473,60,9700,1,275000,50000
9300474,90,5940,0,1350000,48000
9300475,120,36080,1,13608000,150000
9300476,78,26450,1,1050000,100000
9300477,90,11880,1,2700000,120000
9300478,132,135800,1,22707000,200000
9300479,106,19840,1,5197500,150000
9300480,113,29630,1,10442250,150000
9300481,117,92750,1,4950000,150000
9300482,119,35100,1,13117050,150000
9300483,50,6500,1,150000,40000
9300484,200,99999,1,1800000000,60000
9300485,50,,1,20000,45
9300486,50,,1,20000,45
9300487,120,16490,1,850000,30000
9300488,85,9660,1,2100000,110000
9300489,200,99999,1,1800000000,60000
9300490,75,,0,30000,1800
9300491,75,,0,30000,1800
9300492,60,,0,11000,1000
9300493,65,,0,15000,1200
9300495,75,,0,30000,1800
9300496,75,,0,30000,1800
9300497,10,0,1,300,40
9300498,110,,1,330000000,500
9300499,27,,0,1300,120
9300500,25,,1,8000,80
9300501,26,,1,8000,80
9300502,28,,1,8000,80
9300503,34,,0,5300,200
9300504,44,,1,20000,200
9300505,54,,1,230000,1800
9300506,64,,1,375000,1800
9300507,110,,1,330000000,500
9300510,99,15610,1,3780000,140000
9300511,115,31480,1,11328750,150000
9300512,115,31480,1,11328750,150000
9300513,135,61380,1,26280000,200000
9300514,125,41140,1,16197750,200000
9300515,140,73520,1,32634000,300000
9300516,145,86310,1,39784500,400000
9300517,150,100190,1,47587500,500000
9300518,159,144620,1,72864000,700000
9300519,168,197170,1,138744000,900000
9300520,160,,0,2090000000,
9300521,1,3,0,500,
9300522,1,3,0,500,
9300523,10,50,1,500,500
9300524,11,0,0,300,20
9300525,25,75,0,2050,80
9300526,25,85,0,3050,80
9300527,27,95,0,5300,120
9300528,80,38,1,300,20
9300529,1,0,1,1500000,300000
9300530,1,0,1,1500000,300000
9300531,100,1334,0,65000,2800
9300532,60,,0,5500,1000
