"id","name","level","exp","boss","HP","MP","exp_div_hp"
"8147014","General Hornet","159","24900","1","16000000","700000","0.00155625"
"8148000","Typhon","130","4996","0","684450","4000","0.007299291401855504"
"8148001","Elite Stormbreaker","131","5212","0","720300","4000","0.0072358739414133"
"8148002","Leprechaun","133","0","0","531000","4000","0.0"
"8148003","Leprechaun","133","6822","0","796500","4000","0.00856497175141243"
"8148004","Elite Firebrand","134","4926","0","556450","4000","0.008852547398688113"
"8148005","Elite Firebrand","134","5910","0","834675","4000","0.007080600233623865"
"8148006","Elderwraith","135","6138","0","876000","6000","0.007006849315068493"
"8148007","Elite Windraider","136","6369","0","915750","6000","0.006954954954954955"
"8148008","Crimson Stirge","137","6603","0","956250","6000","0.006905098039215686"
"8148009","Elite Nightshadow","138","6835","0","1000125","6000","0.006834145731783527"
"8148010","Elite Scarlet Phoenix","139","7111","0","1042200","60000","0.006823066589905968"
"8148011","Elite Azure Ocelot","140","7352","0","1087800","60000","0.0067585953300239015"
"8148012","Master Red Nirg","145","0","1","31500000","500000","0.0"
"8150000","Crimson Balrog","100","3500","1","100000","500","0.035"
"8150100","Shark","110","2711","0","308550","3000","0.008786258304974882"
"8150101","Cold Shark","110","2711","0","308550","3000","0.008786258304974882"
"8150200","Green Cornian","136","5307","0","915750","6000","0.005795249795249795"
"8150201","Dark Cornian","142","6533","0","1178775","8000","0.0055421942270577505"
"8150300","Red Wyvern","134","4926","0","834675","4000","0.0059016982657920745"
"8150301","Blue Wyvern","137","5502","0","956250","6000","0.0057537254901960785"
"8150302","Dark Wyvern","141","6328","0","1134300","8000","0.005578771048223574"
"8150303","[*]Dark Wyvern","141","22782","0","5671500","8000","0.0040169267389579474"
"8160000","[*]Gatekeeper","120","10824","0","2268000","3000","0.004772486772486773"
"8170000","[*]Thanatos","122","11424","0","2436150","4000","0.004689366418323995"
"8180000","Manon","115","13500","1","3700000","1500","0.0036486486486486487"
"8180001","Griffey","115","13500","1","3700000","1500","0.0036486486486486487"
"8190000","Jr. Newtie","145","7193","0","1326150","8000","0.0054239716472495566"
"8190001","Jr. Newtie","145","","0","1326150","8000",""
"8190002","Nest Golem","150","17160","0","1586250","10000","0.010817966903073286"
"8190003","Skelegon","147","7655","0","1425600","10000","0.005369668911335578"
"8190004","Skelosaurus","153","9411","0","1825200","12000","0.005156147271531887"
"8190005","Nest Golem","150","8349","0","1586250","10000","0.005263356973995272"
"8190006","[*]Skelegon","147","27558","0","7128000","10000","0.003866161616161616"
"8190007","[*]Skelosaurus","153","33882","0","9126000","12000","0.003712689020381328"
"8200000","Eye of Time","136","6368","0","1098900","6000","0.005794885794885795"
"8200001","Memory Monk","142","9407","0","1414530","8000","0.006650265459198462"
"8200002","Memory Monk Trainee","144","10051","0","1531350","8000","0.006563489731282855"
"8200003","Memory Guardian","146","10712","0","1648620","10000","0.006497555531292839"
"8200004","Chief Memory Guardian","148","11334","0","1773900","10000","0.006389311686115339"
"8200005","Qualm Monk","151","12342","0","1969920","12000","0.006265229044834308"
"8200006","Qualm Monk Trainee","153","13552","0","2190240","12000","0.006187449777193367"
"8200007","Qualm Guardian","155","14789","0","2424240","12000","0.006100468600468601"
"8200008","Chief Qualm Guardian","157","16057","0","2662200","14000","0.0060314777251896925"
"8200009","Oblivion Monk","160","18049","0","4055040","14000","0.004451004182449495"
"8200010","Oblivion Monk Trainee","162","19390","0","4410000","16000","0.004396825396825397"
"8200011","Oblivion Guardian","164","20756","0","4777440","16000","0.004344586221909642"
"8200012","Chief Oblivion Guardian","166","22148","0","5157360","18000","0.004294445220035057"
"8210000","Crocky the Gatekeeper","115","2624","0","251750","3000","0.010423038728897716"
"8210001","Reindeer","118","2845","0","280780","3000","0.01013248806895078"
"8210002","Blood Reindeer","120","3007","0","302400","3000","0.009943783068783069"
"8210003","Bearwolf","122","3174","0","324820","4000","0.00977156579028385"
"8210004","Grey Vulture","125","3429","0","359950","4000","0.009526323100430615"
"8210005","Castle Golem","127","3632","0","387600","4000","0.009370485036119711"
"8210006","Prison Guard Boar","117","1710","1","500000","15000","0.00342"
"8210007","Prison Guard Rhino","117","1721","1","500000","15000","0.003442"
"8210010","First Tower Ani","115","460000","1","26500000","200000","0.017358490566037735"
"8210011","Second Tower Ani","120","602000","1","34500000","200000","0.017449275362318842"
"8210012","Third Tower Ani","125","646000","1","42500000","200000","0.0152"
"8210013","Prison Guard Ani","120","204288","1","60000000","200000","0.0034048"
"8210014","Prison Guard Ani's Ghost","125","","1","1","100",""
"8211000","Frozen Rose","128","3806","0","410000","4000","0.009282926829268293"
"8211001","Keymaster Rousseau","130","4163","0","456300","4000","0.009123383738768354"
"8211002","Garden Golem","132","4527","0","504600","4000","0.008971462544589774"
"8211003","Golden Bee","120","5360","0","604800","3000","0.008862433862433862"
"8211004","King Castle Golem","133","281124","1","80000000","200000","0.00351405"
"8211005","[*] Frozen Rose","130","14988","0","3422250","4000","0.004379574841113303"
"8211006","[*] Keymaster Rousseau","132","16296","0","3784500","4000","0.0043059849385652"
"8211007","[*] Garden Golem","134","17733","0","4173375","4000","0.0042490789828376315"
"8220000","Eliza","75","12100","1","750000","50000","0.016133333333333333"
"8220001","Snowman","122","22900","1","1090000","40000","0.021009174311926605"
"8220002","Chimera","99","69950","1","3450000","150000","0.02027536231884058"
"8220003","Leviathan","145","39800","1","2100000","80000","0.018952380952380953"
"8220004","Dodo","150","189750","1","11750000","500000","0.016148936170212767"
"8220005","Lilynouch","159","249000","1","16000000","700000","0.0155625"
"8220006","Lyka","168","308850","1","20500000","900000","0.015065853658536585"
"8220007","Blue Mushmom","18","1950","1","21750","4000","0.0896551724137931"
"8220008","Unknow Snack Bar","85","","1","1750000","110000",""
"8220009","Snack Bar","85","40250","1","1750000","110000","0.023"
"8220010","Dunas","132","311223","1","10304945","30000","0.030201325674227276"
"8220011","Aufheben","134","336524","1","11798131","30000","0.028523500883317874"
"8220012","Oberon","137","388006","1","14453128","40000","0.026845814968220028"
"8220013","Nibelung","140","","1","5901938","40000",""
"8220014","Nibelung","140","","1","5901938","40000",""
"8220015","Nibelung","140","445616","1","5901938","40000","0.07550333466735841"
"8220016","Corrupted Wyvern","123","3259","0","336330","4000","0.00968988790770969"
"8220017","Corrupted Cornian","125","3429","0","359950","4000","0.009526323100430615"
"8220018","Corrupted Skelegon","127","3632","0","387600","4000","0.009370485036119711"
"8220019","Corrupted Kentaurus","124","3343","0","348040","4000","0.0096052177910585"
"8220020","Corrupted Chief Memory Guardian","164","17297","0","3981200","16000","0.004344669948759168"
"8220021","Corrupted Time Monk Trainee","166","18457","0","4297800","18000","0.004294522779096282"
"8220022","Black Knight Mokadin","100","10","1","1000000","100000","1.0E-5"
"8220023","Crazy Mage Kariaine","100","10","1","1000000","100000","1.0E-5"
"8220024","Charge Type CQ57","100","10","1","1000000","100000","1.0E-5"
"8220025","Human Hunter July","100","10","1","1000000","100000","1.0E-5"
"8220026","Fighter Plaid","100","10","1","1000000","100000","1.0E-5"
"8220027","Mimic","10","0","1","6200","100000","0.0"
"8220028","Riddle Mimic","10","0","1","100000000","100000","0.0"
"8220029","Mimic","69","","1","20","10",""
"8220030","Mimic","109","","1","20","10",""
"8220031","Mimic","149","","1","20","10",""
"8220032","Mimic","150","","1","20","10",""
"8220033","Mimic","69","","1","20","10",""
"8220034","Mimic","109","","1","20","10",""
"8220035","Mimic","149","","1","20","10",""
"8220036","Mimic","150","","1","20","10",""
"8220038","[*] Eye of Time","160","45123","0","16896000","6000","0.0026706321022727272"
"8220039","[*] Oblivion Monk","160","45123","0","16896000","14000","0.0026706321022727272"
"8220040","[*] Oblivion Monk Trainee","162","48474","0","18375000","16000","0.0026380408163265306"
"8220041","[*] Oblivion Guardian","164","51894","0","19906000","16000","0.0026069526775846477"
"8220042","[*] Chief Oblivion Guardian","166","55374","0","21489000","18000","0.0025768532737679745"
"8230000","Wealthy Merchant's Wagon","100","","1","999999999","2000",""
"8230001","Decayed Desert Scorpion","105","2586","0","331500","3000","0.007800904977375566"
"8230002","Decayed Desert Wasp","105","2586","0","331500","3000","0.007800904977375566"
"8230003","Evil Poacher","107","2780","0","361820","3000","0.007683378475485047"
"8230004","Poacher's Hawk","108","2857","0","377460","3000","0.007569013935251417"
"8230005","Hidden Grave Robber","105","2586","0","331500","3000","0.007800904977375566"
"8230006","Grave Robber's Hunting Dog","106","2682","0","346500","3000","0.00774025974025974"
"8230007","Neon Bat","110","3059","0","411400","3000","0.007435585804569762"
"8230008","Glowing Primary Rock","109","0","0","395080","3000","0.0"
"8230009","Peace Spirit","109","4139","0","395080","3000","0.01047635921838615"
"8230010","Trace of Darkness","110","3059","0","411400","3000","0.007435585804569762"
"8230011","Omen","110","3059","0","411400","3000","0.007435585804569762"
"8230012","Master Omen","110","12363","1","1700000","3000","0.00727235294117647"
"8230013","Beetle","110","3059","0","411400","3000","0.007435585804569762"
"8230014","Dual Beetle","110","3059","0","411400","3000","0.007435585804569762"
"8230015","Harp","110","3059","0","411400","3000","0.007435585804569762"
"8230016","Blood Harp","110","3059","0","411400","3000","0.007435585804569762"
"8230017","Red Kentaurus","110","3059","0","411400","3000","0.007435585804569762"
"8230018","Black Kentaurus","110","3059","0","411400","3000","0.007435585804569762"
"8230019","Sparker","105","3831","0","497250","3000","0.007704374057315234"
"8230020","Freezer","106","3975","0","519750","3000","0.007647907647907648"
"8230021","Goby","110","4535","0","617100","3000","0.007348889969210825"
"8230022","Seacle","107","4121","0","542730","3000","0.007593094172056087"
"8230023","Cico","108","4236","0","566190","3000","0.00748158745297515"
"8230024","Bone Fish","109","4385","0","592620","3000","0.007399345280280787"
"8230025","Bombing Fish House","110","","0","617100","3000",""
"8230026","Neon Bat","110","3059","0","411400","3000","0.007435585804569762"
"8230027","Cute Reindeer","111","4686","0","642060","3000","0.007298383328660873"
"8230028","Bellflower Root","112","4808","0","670170","3000","0.007174299058447856"
"8230029","Peach Monkey","113","4963","0","696150","3000","0.0071292106586224235"
"8230030","Cygnus Bowman","100","","0","1999998","2000",""
"8230031","Black Wing Henchman 1","110","3059","0","617100","3000","0.0049570572030465075"
"8230032","Black Wing Henchman 2","110","3059","0","617100","3000","0.0049570572030465075"
"8230033","Barrier Demolisher","110","12233","1","255000","3000","0.047972549019607846"
"8230035","Surveillance Robot","110","4536","0","617100","3000","0.00735051045211473"
"8230036","Ore Muncher","110","3059","0","617100","3000","0.0049570572030465075"
"8230037","AF Android","110","3059","0","617100","3000","0.0049570572030465075"
"8230038","Broken DF Android","110","3059","0","617100","3000","0.0049570572030465075"
"8230039","Black Wing Henchman","110","","1","330000000","500",""
"8230040","Security System","110","3059","0","617100","3000","0.0049570572030465075"
"8230041","Enhanced Security System","110","3059","0","617100","3000","0.0049570572030465075"
"8230042","Black Wing Henchman","110","3059","0","617100","3000","0.0049570572030465075"
"8230043","Black Wing Henchman","110","3059","0","617100","3000","0.0049570572030465075"
"8230044","Black Wing Henchman","110","3059","0","617100","3000","0.0049570572030465075"
"8230045","Black Witch","115","16878","1","2375000","3000","0.007106526315789474"
"8230046","Dunamis","100","","0","520000","1800",""
"8230047","Omen","100","0","0","1440000","8000","0.0"
"8230048","Enhanced Action System","110","0","0","617100","3000","0.0"
"8230050","Volcano Bug","110","3059","0","617100","3000","0.0049570572030465075"
"8230051","Giant Beetle","110","3059","0","617100","3000","0.0049570572030465075"
"8230052","Crocky the Gatekeeper","110","3059","0","617100","3000","0.0049570572030465075"
"8230053","Bearwolf","110","3059","0","617100","3000","0.0049570572030465075"
"8230054","Reindeer","110","3059","0","617100","3000","0.0049570572030465075"
"8230055","Blood Reindeer","110","3059","0","617100","3000","0.0049570572030465075"
"8230056","Prison Guard Boar","110","3059","0","617100","3000","0.0049570572030465075"
"8230057","Prison Guard Rhino","110","3059","0","617100","3000","0.0049570572030465075"
"8230058","Grey Vulture","110","3059","0","617100","3000","0.0049570572030465075"
"8230059","Mountain Turtle","110","3059","0","617100","3000","0.0049570572030465075"
"8230060","Insectivore Slime","110","3059","0","617100","3000","0.0049570572030465075"
"8230061","Castle Golem","110","3059","0","617100","3000","0.0049570572030465075"
"8240000","Slippery Android","10","17","1","80000","10","2.125E-4"
"8240001","Container Crate","10","17","1","10000","10","0.0017"
"8240002","Container Crate","10","17","1","10000","10","0.0017"
"8240003","Bathroom Commander","10","17","1","140000","10","1.2142857142857143E-4"
"8240004","Pulverizer","190","","0","2000000000","100000",""
"8240005","Anti-Air Artillery","10","0","1","900000000","900000000","0.0"
"8240006","Anti-Air Artillery","10","0","1","900000000","900000000","0.0"
"8240007","Anti-Air Artillery","10","0","1","900000000","900000000","0.0"
"8240008","Anti-Air Artillery","10","0","1","900000000","900000000","0.0"
"8240010","Bomber Android A","125","","1","1619775","4000",""
